Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	Activity description	Selected characterisations of conversation type	Transcription conventions used	Sample release inclusion	List of speaker IDs	Number of speakers	Recording date	Recording length	Recording location	Recording period	Year of recording	Inter-speaker relationship	Topics covered	Transcriber	URL	Match-begin corpus position	Match-end corpus position
439	SMEB	not an idiot but yes cos oh cardboard and newspapers were in two separate things and again you know he	was standing	there watching to make nobody put a cereal packet in the in with the newspapers and yeah erm I mean	not_XX an_AT1 idiot_NN1 but_CCB yes_UH cos_CS oh_UH cardboard_NN1 and_CC newspapers_NN2 were_VBDR in_II two_MC separate_JJ things_NN2 and_CC again_RT you_PPY know_VV0 he_PPHS1	was_VBDZ standing_VVG	there_RL watching_VVG to_TO make_VVI nobody_PN1 put_VVD a_AT1 cereal_NN1 packet_NN1 in_II the_AT in_RP with_IW the_AT newspapers_NN2 and_CC yeah_UH erm_UH I_PPIS1 mean_VV0	Conversation over breakfast	Discussing, anecdote telling, making arrangements	Revised	Texts within Sample release	S0238 S0239	2	2014-08-30	1:15:59	ANON's kitchen, Swansea	2014 Q3	2014	Friends, wider family circle	breakfast, a visit to New York, flying lessons, plans for the day (ANON is staying overnight in ANON's home), social media, living in Japan (where they met), refuse collection, letter writing	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=438	7157816	7157817
440	SMEG	to hear and disregard the rest yeah yeah oh mm so I just thought it was really interesting as I	was sitting	there thinking this is just so relevant when you tell people oh it could be it 'll be a couple	to_TO hear_VVI and_CC disregard_VVI the_AT rest_NN1 yeah_UH yeah_UH oh_UH mm_UH so_RR I_PPIS1 just_RR thought_VVD it_PPH1 was_VBDZ really_RR interesting_JJ as_CSA I_PPIS1	was_VBDZ sitting_VVG	there_RL thinking_VVG this_DD1 is_VBZ just_RR so_RG relevant_JJ when_CS you_PPY tell_VV0 people_NN oh_UH it_PPH1 could_VM be_VBI it_PPH1 'll_VM be_VBI a_AT1 couple_NN1	Members of a family business chatting at the back of the shop.	Discussing, explaining, inquiring, complaining, advising, telling jokes	Original	Texts within Sample release	S0018 S0036 S0048 S0066 S0067	5	2012-03-28	1:01:26	Lakeside Interiors family business, Birmingham	2012 Q1	2012	Close family, partners, very close friends	Shops / small businesses, online commerce, scams, hairdressing, health / illness, work, family, fast food	T20	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=439	7174588	7174589
441	SMF3	up in the sewing room do you ? not really but they 're they 're okay at the moment they	're standing	up against the wall yeah but easy to kick over yeah walk your foot into it well I think I	up_RP in_II the_AT sewing_NN1 room_NN1 do_VD0 you_PPY ?_YQUE not_XX really_RR but_CCB they_PPHS2 're_VBR they_PPHS2 're_VBR okay_JJ at_II the_AT moment_NN1 they_PPHS2	're_VBR standing_VVG	up_RP against_II the_AT wall_NN1 yeah_UH but_CCB easy_JJ to_TO kick_VVI over_RP yeah_UH walk_VV0 your_APPGE foot_NN1 into_II it_PPH1 well_RR I_PPIS1 think_VV0 I_PPIS1	chatting over sandwiches	Discussing, explaining 	Revised	Texts within Sample release	S0012 S0013	2	2014-10-08	0:56:49	Speakers' home	2014 Q4	2014	Close family, partners, very close friends	no info	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=440	7178069	7178070
442	SMK3	'll --UNCLEARWORD --UNCLEARWORD yeah that 's right I 've just had that much --ANONnameM uhu which is I have n't	been sitting	here drinking all the time funnily enough when I opened the bottle it was very cold er and it was	'll_VM --UNCLEARWORD_FU --UNCLEARWORD_FU yeah_UH that_DD1 's_VBZ right_JJ I_PPIS1 've_VH0 just_RR had_VHN that_RG much_DA1 --ANONnameM_NP1 uhu_UH which_DDQ is_VBZ I_PPIS1 have_VH0 n't_XX	been_VBN sitting_VVG	here_RL drinking_VVG all_DB the_AT time_NNT1 funnily_RR enough_RR when_CS I_PPIS1 opened_VVD the_AT bottle_NN1 it_PPH1 was_VBDZ very_RG cold_JJ er_UH and_CC it_PPH1 was_VBDZ		Discussing	Revised	Texts not in Sample release	S0588 S0589 S0590 S0616	4	2016-02-07	2:00:00	ANON’s home	2016 Q1	2016	Close family, partners, very close friends		T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=441	7219875	7219876
443	SMKK	grinding sound sound quite scary I was thinking what was this I said to my dad and --ANONnameM dad I	'm sitting	in the car I do n't want to go back to Reading the breaks are going to fail and so	grinding_JJ sound_NN1 sound_NN1 quite_RG scary_JJ I_PPIS1 was_VBDZ thinking_VVG what_DDQ was_VBDZ this_DD1 I_PPIS1 said_VVD to_II my_APPGE dad_NN1 and_CC --ANONnameM_NP1 dad_NN1 I_PPIS1	'm_VBM sitting_VVG	in_II the_AT car_NN1 I_PPIS1 do_VD0 n't_XX want_VVI to_TO go_VVI back_RP to_II Reading_NP1 the_AT breaks_NN2 are_VBR going_VVGK to_TO fail_VVI and_CC so_RR	Friends catching up	Discussing, explaining, inquiring, anecdote telling, telling jokes	Revised	Texts not in Sample release	S0148 S0149 S0167	3	2015-01-04	0:50:04	A coffee shop in London	2015 Q1	2015	Friends, wider family circle	English language, friends, presents, work, relationships, holidays, car problems, pets, family	T06	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=442	7248315	7248316
444	SMME	em so we used to not go home get to the call centre and work a thirteen hour shift so	be sat	there at seven in the morning pissed as a fart trying to manage a team of ten just sat there	em_PPHO2 so_RR we_PPIS2 used_VMK to_TO not_XX go_VVI home_RL get_VV0 to_II the_AT call_NN1 centre_NN1 and_CC work_VV0 a_AT1 thirteen_MC hour_NNT1 shift_VV0 so_RR	be_VBI sat_VVN	there_RL at_II seven_MC in_II the_AT morning_NNT1 pissed_JJ as_II a_AT1 fart_NN1 trying_VVG to_TO manage_VVI a_AT1 team_NN1 of_IO ten_MC just_RR sat_VVD there_RL	Friends drinking wine together discussing work, plans for the weekends, diets, living arrangements. 	Discussing, explaining, inquiring, complaining, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0046 S0084	3	2012-02-09	1:25:06	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Work, plans for the weekends, diets, living arrangements	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=443	7263821	7263822
445	SMME	K- --ANONnameF used to start at ten and it was a running joke she 'd turn up and I 'd	be sat	there my clothes from the night before there 's like three thousand people do you know what I mean ?	K-_FU --ANONnameF_NP1 used_VMK to_TO start_VVI at_II ten_MC and_CC it_PPH1 was_VBDZ a_AT1 running_JJ joke_NN1 she_PPHS1 'd_VM turn_VVI up_RP and_CC I_PPIS1 'd_VM	be_VBI sat_VVN	there_RL my_APPGE clothes_NN2 from_II the_AT night_NNT1 before_CS there_EX 's_VBZ like_II three_MC thousand_NNO people_NN do_VD0 you_PPY know_VVI what_DDQ I_PPIS1 mean_VV0 ?_YQUE	Friends drinking wine together discussing work, plans for the weekends, diets, living arrangements. 	Discussing, explaining, inquiring, complaining, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0046 S0084	3	2012-02-09	1:25:06	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Work, plans for the weekends, diets, living arrangements	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=444	7263890	7263891
446	SMRV	like yeah what the hell is going on ? oh my god and then I got up and my auntie	was sitting	by the swimming pool and I walked over to her and she just looked at me yeah and she did	like_RR yeah_UH what_DDQ the_AT hell_NN1 is_VBZ going_VVG on_RP ?_YQUE oh_UH my_APPGE god_NN1 and_CC then_RT I_PPIS1 got_VVD up_RP and_CC my_APPGE auntie_NN1	was_VBDZ sitting_VVG	by_II the_AT swimming_NN1 pool_NN1 and_CC I_PPIS1 walked_VVD over_RP to_II her_PPHO1 and_CC she_PPHS1 just_RR looked_VVN at_II me_PPIO1 yeah_UH and_CC she_PPHS1 did_VDD	Friends chatting in a park during a school  half-term break.	Discussing, explaining, inquiring, complaining, anecdote telling, making arrangements	Revised	Texts not in Sample release	S0405 S0555 S0556	3	2015-10-20	1:49:00	A park, Slough	2015 Q4	2015	Friends, wider family circle	Upcoming trips/exhibitions, food & drink, schoolwork [including “EPQ”—extended project qualification]  teaching, poverty, nationality, travel, cooking, vegetarianism, juggling, childhood stories, celebrities, Montenegro trip, university courses, personal fulfillment, humanitarianism	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=445	7311908	7311909
447	SMSW	to say something but it comes out yeah it 's the same with me though because sometimes say I 'll	be sat	here and will not have said anything for five minutes just watching telly or whatever and I 'll sit I	to_TO say_VVI something_PN1 but_CCB it_PPH1 comes_VVZ out_RP yeah_UH it_PPH1 's_VBZ the_AT same_DA with_IW me_PPIO1 though_RR because_CS sometimes_RT say_VV0 I_PPIS1 'll_VM	be_VBI sat_VVN	here_RL and_CC will_VM not_XX have_VHI said_VVN anything_PN1 for_IF five_MC minutes_NNT2 just_RR watching_VVG telly_NN1 or_CC whatever_DDQV and_CC I_PPIS1 'll_VM sit_VVI I_PPIS1	Friends chatting about general stuff	Discussing, explaining, complaining, advising	Revised	Texts not in Sample release	S0202 S0203	2	2014-08-19	0:30:18	In a bar	2014 Q3	2014	Close family, partners, very close friends	Friendship, paedophiles, guitars, bands, hobbies	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=446	7336210	7336211
448	SMW8	yeah it was really good cos like you think about it like mm all those people that died where you	're stood	that 's really mm bizarre but yeah no it was good I mean I like things like that I find	yeah_UH it_PPH1 was_VBDZ really_RR good_JJ cos_CS like_RR you_PPY think_VV0 about_II it_PPH1 like_RR mm_UH all_DB those_DD2 people_NN that_CST died_VVD where_RRQ you_PPY	're_VBR stood_VVN	that_DD1 's_VBZ really_RR mm_UH bizarre_JJ but_CCB yeah_UH no_UH it_PPH1 was_VBDZ good_JJ I_PPIS1 mean_VV0 I_PPIS1 like_VV0 things_NN2 like_II that_DD1 I_PPIS1 find_VV0	socialising with daughter and good friends	Discussing, explaining, inquiring, complaining, advising, requesting, anecdote telling, making arrangements	Revised	Texts not in Sample release	S0255 S0256 S0260 S0316	4	2014-10-08	2:55:51	ANON's home	2014 Q4	2014	Close family, partners, very close friends	Musical instruments, languages, ice skating, food, cooking, recipes, hospital/operations, work, relationships, dating, passports, citizenship, books, films, philosophy, TV programmes, motorbikes, travelling, wishes, rheumatism, ageing, technology, shopping, hearing aids, tax codes, working hours and overtime, weather (temperature), silly accidents.	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=447	7366448	7366449
449	SMW8	kitchen windows and it was about teatime we must 've been coming back from wherever and some and whoever I	was sat	with said oh they look like they 're making tea and I said oh I wonder what they 're making	kitchen_NN1 windows_NN2 and_CC it_PPH1 was_VBDZ about_II teatime_NNT1 we_PPIS2 must_VM 've_VHI been_VBN coming_VVG back_RP from_II wherever_RRQV and_CC some_DD and_CC whoever_PNQV I_PPIS1	was_VBDZ sat_VVN	with_IW said_VVD oh_UH they_PPHS2 look_VV0 like_CS they_PPHS2 're_VBR making_VVG tea_NN1 and_CC I_PPIS1 said_VVD oh_UH I_PPIS1 wonder_VV0 what_DDQ they_PPHS2 're_VBR making_VVG	socialising with daughter and good friends	Discussing, explaining, inquiring, complaining, advising, requesting, anecdote telling, making arrangements	Revised	Texts not in Sample release	S0255 S0256 S0260 S0316	4	2014-10-08	2:55:51	ANON's home	2014 Q4	2014	Close family, partners, very close friends	Musical instruments, languages, ice skating, food, cooking, recipes, hospital/operations, work, relationships, dating, passports, citizenship, books, films, philosophy, TV programmes, motorbikes, travelling, wishes, rheumatism, ageing, technology, shopping, hearing aids, tax codes, working hours and overtime, weather (temperature), silly accidents.	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=448	7367384	7367385
450	SMW8	can sit and actually have it with a keyboard and have it going up onto that so you could actually	be sitting	--UNCLEARWORD yeah --UNCLEARWORD oh so like if you do the scrolling up a bit and then Apple TV here this	can_VM sit_VVI and_CC actually_RR have_VH0 it_PPH1 with_IW a_AT1 keyboard_NN1 and_CC have_VH0 it_PPH1 going_VVG up_RP onto_II that_DD1 so_CS you_PPY could_VM actually_RR	be_VBI sitting_VVG	--UNCLEARWORD_FU yeah_UH --UNCLEARWORD_FU oh_UH so_RR like_RR if_CS you_PPY do_VD0 the_AT scrolling_JJ up_II a_AT1 bit_NN1 and_CC then_RT Apple_NN1 TV_NN1 here_RL this_DD1	socialising with daughter and good friends	Discussing, explaining, inquiring, complaining, advising, requesting, anecdote telling, making arrangements	Revised	Texts not in Sample release	S0255 S0256 S0260 S0316	4	2014-10-08	2:55:51	ANON's home	2014 Q4	2014	Close family, partners, very close friends	Musical instruments, languages, ice skating, food, cooking, recipes, hospital/operations, work, relationships, dating, passports, citizenship, books, films, philosophy, TV programmes, motorbikes, travelling, wishes, rheumatism, ageing, technology, shopping, hearing aids, tax codes, working hours and overtime, weather (temperature), silly accidents.	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=449	7373094	7373095
451	SMW8	my I get itchy eyes sometimes and I rub my yeah eyes and then you yeah one day we 'll	be sitting	here and be like I 'll be gushing about my new man oh he 's got a pulse and everything	my_APPGE I_PPIS1 get_VV0 itchy_JJ eyes_NN2 sometimes_RT and_CC I_PPIS1 rub_VV0 my_APPGE yeah_UH eyes_NN2 and_CC then_RT you_PPY yeah_UH one_MC1 day_NNT1 we_PPIS2 'll_VM	be_VBI sitting_VVG	here_RL and_CC be_VBI like_RR I_PPIS1 'll_VM be_VBI gushing_VVG about_II my_APPGE new_JJ man_NN1 oh_UH he_PPHS1 's_VHZ got_VVN a_AT1 pulse_NN1 and_CC everything_PN1	socialising with daughter and good friends	Discussing, explaining, inquiring, complaining, advising, requesting, anecdote telling, making arrangements	Revised	Texts not in Sample release	S0255 S0256 S0260 S0316	4	2014-10-08	2:55:51	ANON's home	2014 Q4	2014	Close family, partners, very close friends	Musical instruments, languages, ice skating, food, cooking, recipes, hospital/operations, work, relationships, dating, passports, citizenship, books, films, philosophy, TV programmes, motorbikes, travelling, wishes, rheumatism, ageing, technology, shopping, hearing aids, tax codes, working hours and overtime, weather (temperature), silly accidents.	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=450	7384532	7384533
452	SMW8	but at the one in town it 's massive and you have to get a ticket and wait if you	're stood	there waiting for half an hour you can go straight to the front mm it 's a wonder other people	but_CCB at_II the_AT one_PN1 in_II town_NN1 it_PPH1 's_VBZ massive_JJ and_CC you_PPY have_VH0 to_TO get_VVI a_AT1 ticket_NN1 and_CC wait_VV0 if_CS you_PPY	're_VBR stood_VVN	there_RL waiting_VVG for_IF half_DB an_AT1 hour_NNT1 you_PPY can_VM go_VVI straight_RR to_II the_AT front_NN1 mm_UH it_PPH1 's_VBZ a_AT1 wonder_NN1 other_JJ people_NN	socialising with daughter and good friends	Discussing, explaining, inquiring, complaining, advising, requesting, anecdote telling, making arrangements	Revised	Texts not in Sample release	S0255 S0256 S0260 S0316	4	2014-10-08	2:55:51	ANON's home	2014 Q4	2014	Close family, partners, very close friends	Musical instruments, languages, ice skating, food, cooking, recipes, hospital/operations, work, relationships, dating, passports, citizenship, books, films, philosophy, TV programmes, motorbikes, travelling, wishes, rheumatism, ageing, technology, shopping, hearing aids, tax codes, working hours and overtime, weather (temperature), silly accidents.	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=451	7391413	7391414
453	SMW8	so embarrassing it 's almost as bad as the time I shut the door on my head yes like I	was stood	and I went to shut the door and I had my foot there but not quite in the right place	so_RG embarrassing_JJ it_PPH1 's_VBZ almost_RR as_RG bad_JJ as_CSA the_AT time_NNT1 I_PPIS1 shut_VV0 the_AT door_NN1 on_II my_APPGE head_NN1 yes_UH like_RR I_PPIS1	was_VBDZ stood_VVN	and_CC I_PPIS1 went_VVD to_TO shut_VVI the_AT door_NN1 and_CC I_PPIS1 had_VHD my_APPGE foot_NN1 there_RL but_CCB not_XX quite_RG in_II the_AT right_JJ place_NN1	socialising with daughter and good friends	Discussing, explaining, inquiring, complaining, advising, requesting, anecdote telling, making arrangements	Revised	Texts not in Sample release	S0255 S0256 S0260 S0316	4	2014-10-08	2:55:51	ANON's home	2014 Q4	2014	Close family, partners, very close friends	Musical instruments, languages, ice skating, food, cooking, recipes, hospital/operations, work, relationships, dating, passports, citizenship, books, films, philosophy, TV programmes, motorbikes, travelling, wishes, rheumatism, ageing, technology, shopping, hearing aids, tax codes, working hours and overtime, weather (temperature), silly accidents.	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=452	7394199	7394200
454	SN22	yeah oh it 's a nice day for it yes is n't it --UNCLEARWORD I have n't done I 've	been sat	in front of a computer all day ah sorting out paperwork and university documents and so it 'd be quite	yeah_UH oh_UH it_PPH1 's_VBZ a_AT1 nice_JJ day_NNT1 for_IF it_PPH1 yes_UH is_VBZ n't_XX it_PPH1 --UNCLEARWORD_FU I_PPIS1 have_VH0 n't_XX done_VDN I_PPIS1 've_VH0	been_VBN sat_VVN	in_II31 front_II32 of_II33 a_AT1 computer_NN1 all_DB day_NNT1 ah_UH sorting_VVG out_RP paperwork_NN1 and_CC university_NN1 documents_NN2 and_CC so_RR it_PPH1 'd_VM be_VBI quite_RG	Acquaintances having a chat after work.	Discussing, explaining, inquiring	Original	Texts within Sample release	S0018 S0074	2	2012-04-02	1:00:39	Magistrates court, Solihull	2012 Q2	2012	Acquaintances	Justice system, work, climate, money, transport, travel, family, education	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=453	7438558	7438559
455	SN4N	least their uniforms are in the wardrobe but of course I do n't get that luxury any more cos I	'm sitting	at the blinking --ANONplace all night oh yeah so I do n't yeah and I 'm very often coming in	least_RR22 their_APPGE uniforms_NN2 are_VBR in_II the_AT wardrobe_NN1 but_CCB of_RR21 course_RR22 I_PPIS1 do_VD0 n't_XX get_VVI that_DD1 luxury_NN1 any_DD more_DAR cos_CS I_PPIS1	'm_VBM sitting_VVG	at_II the_AT blinking_JJ --ANONplace_NP1 all_DB night_NNT1 oh_UH yeah_UH so_RR I_PPIS1 do_VD0 n't_XX yeah_UH and_CC I_PPIS1 'm_VBM very_RG often_RR coming_VVG in_RP	Friends talking about children and current issues.	Discussing, explaining, inquiring, anecdote telling	Revised	Texts not in Sample release	S0517 S0558	2	2015-11-30	1:43:20	(ANON’s home, Fradley, Staffs)	2015 Q4	2015	Close family, partners, very close friends	Old age, climate change, cross country, local community, education, skills show, school show, school	T06	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=454	7479245	7479246
